2022-11-29 15:31:41,"No momento, Irã é o segundo colocado do grupo B e possível adversário da Holanda nas oitavas de final!

#TáNaCopaTáNoSportv #NED #QAT",@sportv
2022-11-29 15:30:55,"Holanda confirmando a sua primeira colocação no grupo A até o momento!

#TáNaCopaTáNoSportv #NED #QAT",@sportv
2022-11-29 15:30:35,@FIFAWorldCup GAKPO = 🚀⚽🔥🇳🇱,@sportv
2022-11-29 15:30:30,"O Catar procura um meio de ser agressivo no jogo mas simplesmente não consegue!

#TáNaCopaTáNoSportv #NED #QAT",@sportv
2022-11-29 15:29:54,@fifaworldcup_pt O moleque é DIFERENCIADO. GAKPO JOGA MUITO! Holanda na frente. 🚀🇳🇱 #FIFAWorldCup,@sportv
2022-11-29 15:29:30,"EIIIITAAAA... E o Catar contra-ataca e quase coloca o seu no jogo também!

#TáNaCopaTáNoSportv #NED #QAT",@sportv
2022-11-29 15:29:08,"Gakpo se torna um dos artilheiros da Copa ao lado de Mbappé e Enner Valencia!

#TáNaCopaTáNoSportv #NED #QAT",@sportv
2022-11-29 15:29:02,"Mais um fora de combate na nossa Selação. Alex Sandro tem lesão no quadril e não enfrenta Camarões.

Forças, craque 🙏

#TáNaCopaTáNoSportv #FIFAWorldCup https://t.co/VkRZdNaqaK",@sportv
2022-11-29 15:28:15,"Gakpo faz o seu terceiro gol nessa Copa!

#TáNaCopaTáNoSportv #NED #QAT https://t.co/IX5C4RPoyr",@sportv
2022-11-29 15:27:50,"Toda a classe de Van Dijk. Joga de terno! 😜

📸 Getty Images

#TaNaCopaTaNoSportv https://t.co/3DGX9jYbfX",@sportv
2022-11-29 15:27:19,"Só precisou de uma pra marcar! 

#TáNaCopaTáNoSportv #NED #QAT",@sportv
2022-11-29 15:26:56,"GOOOOOOOOOOOOOOOOOLLLLLLLL DA HOLANDAAAAAA

#TáNaCopaTáNoSportv #NED #QAT",@sportv
2022-11-29 15:26:15,"Lembrando que o empate classifica o Equador. Senegal precisa da vitória pra conseguir avançar.

#TáNaCopaTáNoSportv #ECU #SEN",@sportv
2022-11-29 15:25:45,"Domínio total da Holanda. Agora precisa criar uma situação de jogo pra sair do 0 a 0

#TáNaCopaTáNoSportv #NED #QAT",@sportv
2022-11-29 15:25:12,"PRA FORA DE NOOOOVO!

Mais uma chegada perigosa de Senegal. Ismaila Sarr
chutou, a bola desviou na zaga e foi por cima do gol

#TáNaCopaTáNoSportv #ECU #SEN",@sportv
2022-11-29 15:23:28,"O pensamento da Redação já está nas oitavas 🤯 Será que teremos Inglaterra e Equador na próxima fase da Copa do Mundo da FIFA™?

Vem acompanhar a partida entre Equador e Senegal pelo Grupo A!

#TáNaCopaTáNoSportv #FIFAWorldCup https://t.co/cHG0GwMR7N",@sportv
2022-11-29 15:23:11,"Catar consegue avançar contra a Holanda, mas jogada acaba não dando em nada!

#TáNaCopaTáNoSportv #NED #QAT",@sportv
2022-11-29 15:23:01,@sportsbetiobr O Catar vai fazer de tudo pra não se despedir dessa Copa com mais uma derrota. A Holanda vai ter que martelar pra conseguir abrir esse placar! 🔨,@sportv
2022-11-29 15:22:01,"Jogo disputado &gt; Google pesquisar &gt; Imagens

📸: Reuters

Você também acompanha todas as emoções de Holanda x Catar na minha telinha!

#TáNaCopaTáNoSportv #FIFAWorldCup https://t.co/pX9I9N6ur6",@sportv
2022-11-29 15:21:32,"18% de posse de bola pro Catar 🙈🙈🙈

#TaNaCopaTaNoSportv #NED #QAT",@sportv
2022-11-29 15:20:47,"É aquilo, né: o importante é participar!

📸: Getty Images

#TáNaCopaTáNoSportv #FIFAWorldCup https://t.co/4K4W4de5He",@sportv
2022-11-29 15:17:11,"Um pézinho holandês já está na próxima fase…  

Bora que bola tá rolando aqui na minha telinha pra Catar x Holanda. Vem a confirmação da classificação ou os donos da casa vão atrapalhar? É no Sportv 2! 

📸: Getty Images

#TáNaCopaTáNoSportv #FIFAWorldCup https://t.co/52ywYs0eHM",@sportv
2022-11-29 15:14:00,"@geglobo A Copa do Mundo é cheia de desafios, mas tenho certeza que diante de todas essas adversidades o nosso grupo vai mostrar força. Melhoras, Alex Sandro! Que você possa voltar o mais rápido possível pra ajudar o Brasil na busca pelo hexa! 🙏💪🇧🇷",@sportv
2022-11-29 15:12:53,"Meu amigo, Senegal começou com tudo!

#TáNaCopaTáNoSportv #SEN #ECU",@sportv
2022-11-29 15:11:03,"😗

#TáNaCopaTáNoSportv #NED #QAT https://t.co/QvYgxotiPL",@sportv
2022-11-29 15:09:22,"@EngPVieira 2022 e você ainda com um pensamento tão machista? Todas as mulheres do meu time são extremamente competentes e merecem esse espaço que foi conquistado com muita luta. Lugar de mulher é onde ela quiser, inclusive narrando e comentando futebol. Melhor se acostumar. 👊",@sportv
2022-11-29 15:09:16,"Mais uma boa chegada de Senegal!

Dia chutou cruzado e a bola foi pra fora. Pressão senegalesa! 

#TáNaCopaTáNoSportv #ECU #SEN",@sportv
2022-11-29 15:06:20,"Eu tentando calcular todos os cenários pra ver quem passa:

#TáNaCopaTáNoSportv #ECU #QAT #SEN #NED https://t.co/1rPrgzdkeI",@sportv
2022-11-29 15:04:25,"PRA FOOOOORA!

Primeira finalização de Senegal! Gana Gueye chutou forte, a bola passou raspando a trave

#TáNaCopaTáNoSportv #SEN #ECU",@sportv
2022-11-29 15:01:10,"Craque da Copa, jogador completo, aguenta o calor e leva o time nas COSTAS!

📸: Reuters

#TáNaCopaTáNoSportv #FIFAWorldCup https://t.co/grdQyGgIWi",@sportv
2022-11-29 15:00:37,"Bola rolando nas duas partidas! 

#TáNaCopaTáNoSportv #QAT #SEN #ECU #NED",@sportv
2022-11-29 14:59:48,"Carteirada de estrela na Copa pode? 😳

#TáNaCopaTáNoSportv #FIFAWorldCup #Brasil #CopaDoMundo #Futebol #FIFA #Neymar #CR7 #Cavani https://t.co/y16i1VkCuO",@sportv
2022-11-29 14:55:04,@cartolaexpress Será que o homem vai brilhar no Catar igual fez no Brasileirão? 👀,@sportv
2022-11-29 14:54:29,"E essa camisa aí? Curtiu o estilo?

📸: Reuters

#TáNaCopaTáNoSportv #FIFAWorldCup https://t.co/JIp4SQ7qRL",@sportv
2022-11-29 14:53:04,"MENOS 10 MINUTOS!

#TáNaCopaTáNoSportv #QAT #NED #ECU #SEN",@sportv
2022-11-29 14:52:33,"@essediafoilouco Faria, @essediafoilouco? 👀",@sportv
2022-11-29 14:50:24,"@ClaroBrasil HAAAAAAAJA, CORAÇÃO! 🥵 Hoje a boa é colar comigo e com meu parça @globoplay pra acompanhar tudo ao mesmo tempo. 🗣️ É RODADA DECISIVA DE COPA DO MUNDO! SÓ BORA! 💪 #TaNaCopaTaNoSportv",@sportv
2022-11-29 14:44:10,"@DoentesPFutebol Tamo junto, meu parceiro! 👊",@sportv
2022-11-29 14:43:24,"@capitaocarlao9 @OsascoVC @eusebiosportv @marcelosiqueira Ótimo dia, Carlão! Bora que depois da Copa do Mundo tem muito vôlei na minha telinha. Dia de rodada dupla de Superliga Feminina! 👊🏐 #VoleiNoSportv",@sportv
2022-11-29 14:32:26,"Quem aí tá querendo ver o Pedro encarando os goleiros da Copa?

📸: Reuters

#TáNaCopaTáNoSportv #FIFAWorldCup https://t.co/5yubHYDEu4",@sportv
2022-11-29 14:30:21,"O Ricardo Gomes soltou essa aí! Será que ainda veremos Danilo e Ney na Copa? Solta um ""💛"" quem tá na torcida pelos nossos craques!

#TáNaCopaTáNoSportv #FIFAWorldCup https://t.co/VsbbUbBsV7",@sportv
2022-11-29 14:18:46,"Descanso? Por aqui, não! Focadíssimos no treino já pensando nas oitavas!

📸: Reuters

#TáNaCopaTáNoSportv #FIFAWorldCup https://t.co/WvY1qcu265",@sportv
2022-11-29 14:08:46,"E a outra partida? Diz pra mim que vence:

#NED x #QAT

#TáNaCopaTáNoSportv",@sportv
2022-11-29 14:06:24,"É confronto direto! 

#ECU x #SEN

Quem leva?

#TáNaCopaTáNoSportv",@sportv
2022-11-29 14:02:00,"Não tem mistério: quem vencer, passa para as oitavas! 🔥 E aí, quem vai garantir uma vaga na próxima fase? 🇪🇨🇸🇳

É promessa de jogão na minha telinha! Vem ver Equador x Senegal aqui comigo a partir das 12h!

#TáNaCopaTáNoSportv #CopaDoMundo https://t.co/c9rjtbfRvj",@sportv
2022-11-29 14:00:31,"Uma hora para o começo da última rodada da fase de grupos!

#TáNaCopaTáNoSportv",@sportv
2022-11-29 14:00:21,"HISTÓRICO! Em 1998, o Irã venceu os Estados Unidos na Copa do Mundo da FIFA™. Hoje, 24 anos depois, as duas Seleções se enfrentam novamente na disputa por uma vaga nas oitavas.

📸: Reuters

#TáNaCopaTáNoSportv #FIFAWorldCup https://t.co/XnAVzZ6CQT",@sportv
2022-11-29 13:58:09,"@pldadepressao_ A boa é botar um jogo em cada tela pra não perder NADA dessa Copa do Mundo! 😉 Hoje eu vou com o duelo DECISIVO entre Equador x Senegal no sportv, e com Holanda x Catar no sportv2. Daqui a pouco a bola rola! VAMOOOOOO! 🚀 #TaNaCopaTaNoSportv",@sportv
2022-11-29 13:55:47,"Você faria uma tatuagem do seu ídolo? 👀

📸: Reuters

#TáNaCopaTáNoSportv #FIFAWorldCup https://t.co/3XJyKA7lWB",@sportv
2022-11-29 13:51:12,"O Khalifa International Stadium tá pronto para um jogo CARDÍACO entre Senegal e Equador!

A partir de 12h, você acompanha essa partidaça na minha telinha. E aí, quem vai passar para as oitavas?

📸: Reuters

#TáNaCopaTáNoSportv #FIFAWorldCup https://t.co/Rw9oxTqrQs",@sportv
2022-11-29 13:44:30,"Será que o homem volta ou não?? 👀

#TáNaCopaTáNoSportv #RedaçãoSportv https://t.co/4XZQK7mueN",@sportv
2022-11-29 13:37:31,"Aquela surra de carisma 🥰 Curte aí quem acredita que o Senegal vai passar para as oitavas!

📸: Reuters

#TáNaCopaTáNoSportv #FIFAWorldCup https://t.co/qUVfNd9668",@sportv
2022-11-29 13:36:21,"Tudo começou com aquele sorriso...

#TáNaCopaTáNoSportv https://t.co/4ox9Rr1nTh",@sportv
2022-11-29 13:34:03,"Daqui a pouco, o Catar entra em campo para enfrentar a Holanda na sua última partida na Copa do Mundo da FIFA™. Será que vai rolar um golzinho na despedida?

#TáNaCopaTáNoSportv #FIFAWorldCup https://t.co/SBv3sXHnpb",@sportv
2022-11-29 13:25:21,"@GiGuimaraes18 Tamo junto, Gi! 👊",@sportv
2022-11-29 13:19:14,"Quem avança no grupo A?

#TáNaCopaTáNoSportv #RedaçãoSportv https://t.co/aDvWUJjjXE",@sportv
2022-11-29 13:17:26,"Bom dia pra quem acordou com @ronaldo nos stories do @karimbenzema! 🔥 O Brasil tá no coração do mundo inteiro!

#TáNaCopaTáNoSportv #FIFAWorldCup https://t.co/fR3SNW9x5V",@sportv
2022-11-29 13:14:29,"@sescrjflamengo Dia de #SescRJFlamengo na minha telinha! Vem torcer por mais uma vitória do Mengão na Superliga. Bola sobe às 21h30, aqui no sportv2. Partiu, Nação? VAMOOO! 🔴⚫🏐 #VoleiNoSportv",@sportv
2022-11-29 13:12:52,"@DoentesPFutebol ""Hoje eu acordei, me veio a falta de você... Saudade de você, saudade de você..."" 🎶😭🎵😭",@sportv
2022-11-29 13:05:13,"""Eu sou o único italiano no Catar. Por favor, me abrace"" 🤣

Qual foi o gol mais bonito da Itália nessa edição da Copa do Mundo da FIFA™? 😬

#TáNaCopaTáNoSportv #FIFAWorldCup https://t.co/8xYfDtg8b9",@sportv
2022-11-29 13:02:52,"Teve revanche na dancinha no Catar 🤣 Sem clubismo, galera, quem levou a melhor nessa? 👀

🎥: @cristianbellk

#TáNaCopaTáNoSportv #FIFAWorldCup #Brasil #CopaDoMundo #Futebol #FIFA #Neymar https://t.co/97VA4sqclw",@sportv
2022-11-29 13:01:45,@ChampionsLeague 😎✌️🇧🇷,@sportv
2022-11-29 13:01:00,"O homem tá ao lado do Eusébio (1966), Paolo Rossi (1982) e Oleg Salenko (1994) como os únicos a conseguirem o feito. Será que ele bate esse recorde hoje? 👀

Não perca Equador x Senegal, a partir das 12h no sportv!

#TáNaCopaTáNoSportv #CopaDoMundo https://t.co/p9RDXGHVbQ",@sportv
2022-11-29 12:52:21,@H3RDELL_ Valendo a classificação. Vai pegar fogo! 🔥,@sportv
2022-11-29 12:51:01,@cris_acoliveira Vai ter que ser um olho em cada tela! 👁️📱👁️📺,@sportv
2022-11-29 12:49:56,@edududim E tá fazendo um baita trabalho com a nossa Seleção! 👏,@sportv
2022-11-29 12:49:16,@Just_Ghost_Wolf @aydanoandre O cara tá voando mesmo! 💪,@sportv
2022-11-29 12:46:17,".@aydanoandre

""Vini Jr. é o melhor jogador da Seleção Brasileira na Copa e um dos melhores jogadores da Copa""

Concordam?

#TáNaCopaTáNoSportv #RedaçãoSportv",@sportv
2022-11-29 12:44:56,"@EsportesNaTV Agenda cheia aqui na minha telinha, com muita #CopaDoMundo202 e Superliga Feminina. Cola comigo que o dia promete! 💪🔥",@sportv
2022-11-29 12:44:18,"E aí, torcedor? Como vocês avaliam a postura defensiva da Seleção Brasileira nesses dois jogos até aqui?

#TáNaCopaTáNoSportv #RedaçãoSportv https://t.co/GDTyuC4Eye",@sportv
2022-11-29 12:43:02,@fifaworldcup_pt @Corinthians @marquinhos_m5 Brilhando muito no Catar. Pra passar pela zaga do Brasil vai ser difícil... Marquinhos é craque! 👏🇧🇷👏🇧🇷,@sportv
2022-11-29 12:38:49,"César Sampaio sobre Camarões

""É uma seleção que conseguiu um bom resultado e chega viva na competição. Em geral, a gente tem um pouco de dificuldade com esse estilo de jogo, de muito contato. Vamos nos preparar para neutralizar esses pontos""

#TáNaCopaTáNoSportv",@sportv
2022-11-29 12:37:09,@FIFAWorldCup PAÍS DO FUTEBOL 💪⚽🇧🇷,@sportv
2022-11-29 12:35:27,@OsascoVC OSASCÃO JOGA? TÔ DENTRO! Transmito todos os detalhes deste JOGÃO a partir das 18h50. Cola comigo no sportv2 e vem torcer. PRA CIMAAAA! 👊🏐 #VoleiNoSportv,@sportv
2022-11-29 12:35:19,"Taffarel

""A gente fez uma vistoria no gramado e vimos que não tava perfeito. Tava um gramado muito rápido, a bola chegava com dificuldade para dominar. Mas nada que o jogador não conseguisse controlar durante o jogo""

#TáNaCopaTáNoSportv",@sportv
2022-11-29 12:33:48,"César Sampaio

""Aqui o clima é diferente, influencia. No meio pro final do segundo tempo, as equipes baixam muito o nível de intensidade. E a gente conseguiu impor nosso modelo do meio pro final do segundo tempo.""

#TáNaCopaTáNoSportv https://t.co/3bZjBPhE34",@sportv
2022-11-29 12:32:15,"@TimeFlamengo Dia de Mengão na minha tela! O #SescRJFlamengo entra em quadra pra mais um desafio da Superliga, e o torcedor rubro-negro vê tudo aqui comigo. A partir das 21h20 já tem pré-jogo rolando, hein! VAMOS, FLAMENGO! 💪🔴⚫🏐 #VoleiNoSportv",@sportv
2022-11-29 12:31:00,"Juninho Paulista

""O sentimento aqui é de que todos são importantes. Por isso, todos têm que estar atentos e eles estão, para quando surgir a oportunidades eles possam contribuir da maneiras que eles contribuem no dia dia""

#TáNaCopaTáNoSportv https://t.co/PUK1HJO7Wi",@sportv
2022-11-29 12:28:42,"Juninho Paulista 

""Essa questão da condição dos jogadores, o Lasmar é o nosso porta-voz. A programação seria para amanhã, mas pedi para ser hoje, para trazer as informações para vocês.""

#TáNaCopaTáNoSportv https://t.co/Nf4qIoHncC",@sportv
2022-11-29 12:28:11,"@SesiVoleiBauru CHEGOU O DIA, HEIN! Dia de lotar o ginásio e buscar mais uma vitória na Superliga Feminina. Trago todos os detalhes deste JOGÃO na minha tela, a partir das 21h20, no sportv2. PRA CIMA, SESI! 👊🔴⚫🏐 #VoleiNoSportv",@sportv
2022-11-29 12:24:55,"Taffarel

""Eu vejo ele (Alisson) muito ligado durante toda a partida. E essa é uma forma de você participar, sempre comunicar e estar atento à jogada. A equipe se defende muito bem e não só com os zagueiros e laterais, na frente os caras tão ajudando também.""

#TáNaCopaTáNoSportv https://t.co/SDnQeFimqe",@sportv
2022-11-29 12:21:45,"Vamos direto pro Qatar, com uma coletiva de representantes da comissão técnica da Seleção Brasileira!

#TáNaCopaTáNoSportv https://t.co/3dASZEJTJe",@sportv
2022-11-29 12:18:28,"@portal_volei @KTO_brasil Bom dia, @portal_volei! Agenda cheia aqui na minha telinha hoje, com Superliga Feminina em dose dupla. A partir das 18h50 já tô ON pra Brusque x Osasco. Mais tarde ainda tem Sesi-Bauru x Flamengo, com pré-jogo a partir das 21h20. É tudo no sportv2, hein! SÓ BORA! #VoleiNoSportv",@sportv
2022-11-29 12:06:46,"@galvaobueno Prêmio mais que merecido, Galvão! Através da sua voz o Brasil viveu momentos inesquecíveis. Você é uma parte GIGANTE dessa paixão que o brasileiro tem pelo futebol. E que venha o HEXA para que você escreva mais um capítulo dessa linda história! 💚💛💙",@sportv
2022-11-29 12:04:11,"Com @gabi_moreira no comando, o #RedaçãoSportv tá volta!

#TáNaCopaTáNoSportv https://t.co/Erf6EpM0Js",@sportv
2022-11-29 12:03:00,"A classificação tá nas mãos da Holanda, é só não perder pros donos da casa! 

Bora que a gente acompanha todos os detalhes de Holanda x Catar, a partir das 12h no sportv2.

#TáNaCopaTáNoSportv #CopaDoMundo https://t.co/8ARSiLWCvB",@sportv
2022-11-29 11:53:01,@LFC 🏴󠁧󠁢󠁷󠁬󠁳󠁿 🔥 🏴󠁧󠁢󠁥󠁮󠁧󠁿,@sportv
2022-11-29 11:52:32,"Lembrando que 12h a bola rola para os dois jogos do grupo A!

Dá uma olhada na classificação:

#NED - 4 pontos
#ECU - 4 pontos
#SEN - 3 pontos
#QAT - 0 pontos

#TáNaCopaTáNoSportv",@sportv
2022-11-29 11:46:42,"E hooooje começa a última rodada da fase de grupos da Copa 🥺

#TáNaCopaTáNoSportv",@sportv
2022-11-29 11:44:39,"Chegando hoje no trabalho nesse pique:

#TáNaCopaTáNoSportv https://t.co/TTaqJp2F3o",@sportv
2022-11-29 11:41:36,"🇧🇷 Bom dia, meus classificados! 🇧🇷

#TáNaCopaTáNoSportv",@sportv
2022-11-29 11:41:13,@EsportudoW @goleada_info Eu amei! 😍,@sportv
2022-11-29 11:36:44,@fifaworldcup_pt Bom dia só pra quem tá invicto e classificado para as oitavas de final. 😎🇧🇷,@sportv
2022-11-29 11:15:04,@LuisSuarez9 @Uruguay 💪🚀🇺🇾,@sportv
2022-11-29 11:13:11,"@fifaworldcup_pt @Casemiro @vinijr Marca, cria e ainda faz golaço. O melhor volante do mundo é brasileiro e eu posso provar. Casemiro joga DEMAIS! 🔥💚💛",@sportv
2022-11-29 11:07:02,"@fifaworldcup_pt @Budweiser @budfootball Como esperado, Bruno Fernandes jogando MUITO nessa Copa do Mundo! 🔥🇵🇹",@sportv
2022-11-29 11:00:00,"A Holanda vai garantir o 1º lugar ou os anfitriões vão se despedir passeando de zebra?

Acompanhe tudo na minha telinha, a partir do meio-dia. 

#TáNaCopaTáNoSportv #CopaDoMundo #Futebol #FIFA #Catar2022 https://t.co/wrMjoesjwK",@sportv
2022-11-29 10:59:24,"16h00: 🏴󠁧󠁢󠁷󠁬󠁳󠁿x 🏴󠁧󠁢󠁥󠁮󠁧󠁿 
📺: sportv

16h00: 🇮🇷 x 🇺🇸
📺: sportv3

#TáNaCopaTáNoSportv",@sportv
2022-11-29 10:59:24,"Vamos, que tem muita bola pra rolar na minha telinha em mais um dia de Copa do Mundo FIFA™!

12h00: 🇪🇨 x 🇸🇳
📺: sportv 

12h00: 🇳🇱 x 🇶🇦
📺: sportv2

#TáNaCopaTáNoSportv",@sportv
2022-11-29 10:56:54,"@brasilemparis CADÊ, GUI???? Não tava preparado pra essa mudança... 😭😭😭",@sportv
2022-11-29 10:55:31,"@fifaworldcup_pt Ótimo dia, minha linda! Com você a expectativa é sempre alta. Bora pra mais um de de #CopaDoMundoFIFA na minha tela! 💪 #TaNaCopaTaNoSportv",@sportv
2022-11-29 10:53:58,"@Aloisiochulapa_ Foi a emoção, Chula! 😅🤣 Tá 100% desculpado, meu amigo! 👊❤️",@sportv
2022-11-29 10:34:01,"@ribeirogabriela Só mais cinco pro hexa, Gabi! VAMO PRA CIMA! 💚💛💙",@sportv
2022-11-29 10:33:14,@fifaworldcup_pt Acordei com um vazio no coração... 💔😭,@sportv
2022-11-29 10:31:41,"@gabi_moreira @Tim_Vickery @sxavierfilho @aydanoandre Bom dia, Gabi! É isso aí mesmo. Já que não tem jogo logo cedo, a boa é colar com a gente lá no #redacaosportv, galera. Vem pra matar a saudade! ❤️😜",@sportv
2022-11-29 10:24:13,"@everaldomarques Já acordei triste e cantando assim pra Copa do Mundo: 
""Mal acostumado, você me deixou..."" 😭🎶🎵",@sportv
2022-11-29 10:14:57,"Todo dia o Thiago Silva ganhando um pedaço da taça. (10/30)

#TaNaCopaTaNoSportv https://t.co/tBwA2M2JC4",@sportv
2022-11-29 03:00:00,"Ganhou, passou. Quem vai se dar melhor nessa batalha? 🤔

Acompanhe comigo as emoções de Equador x Senegal, a partir do meio-dia.

#TáNaCopaTáNoSportv #CopaDoMundo https://t.co/dL190NQgxB",@sportv
2022-11-29 02:58:24,"HAHAHAHHAHAHAHAH EU TÔ GARGALHANDO! 😅😂🤣

E aí, qual foi o melhor sósia do Chula?

#TáNaCopaTáNoSportv #CopaDoMundo #Futebol #FIFA #Catar2022 https://t.co/1c99zoKBMo",@sportv
2022-11-29 02:07:06,@FortalezaEC AMULETO DA SORTE! 🤩,@sportv
2022-11-29 02:06:41,"#NBAnoSportv 

Após início de temporada ruim, o Los Angeles Lakers vive um bom momento. São cinco vitórias nos últimos seis jogos. Na sua opinião, até onde pode chegar o time liderado por LeBron James e Anthony Davis?",@sportv
2022-11-29 02:05:34,"O grupo A tá mais embolado que namoro de cobra, meus amigos!

E aí, quem vai avançar pro mata-mata? 🤔

#TáNaCopaTáNoSportv #CopaDoMundo https://t.co/MFbNYX0zgZ",@sportv
2022-11-29 02:05:04,@Oledobrasil Já to com saudades de tomar café e passar um joguinho 😬,@sportv
2022-11-29 01:32:51,"Brasa classificado, chuva de gols... Vem conferir o resumão com a @anagoebel, que hoje o dia pegou fogo! 🔥

 #TáNaCopaTáNoSportv #CopaDoMundo #Futebol #FIFA #Catar2022 https://t.co/jYNDfZ6K1b",@sportv
2022-11-29 01:02:26,"Pega essa aula com o @olucasgutierrez! 🤓

E aí, qual curiosidade mais te surpreendeu? 

#TaNaCopaTaNoSportv https://t.co/TwtvgGWVdZ",@sportv
